Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
561529,23093,SMALL PARISIENNE HEART PHOTO FRAME ,8,2011-07-28 09:19:00,2.49,13013.0,United Kingdom
563019,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-08-11 12:58:00,2.1,17340.0,United Kingdom
563896,20749,ASSORTED COLOUR MINI CASES,12,2011-08-21 10:44:00,6.35,17061.0,United Kingdom
564216,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-24 09:23:00,1.65,12642.0,Germany
561900,22029,SPACEBOY BIRTHDAY CARD,12,2011-07-31 15:31:00,0.42,16655.0,United Kingdom
562045,22979,PANTRY WASHING UP BRUSH,12,2011-08-02 10:33:00,1.45,12644.0,Germany
565234,21930,JUMBO STORAGE BAG SKULLS,2,2011-09-02 09:38:00,4.13,,United Kingdom
564758,85199L,LARGE HANGING IVORY & RED WOOD BIRD,1,2011-08-30 10:39:00,1.25,,United Kingdom
563549,22663,JUMBO BAG DOLLY GIRL DESIGN,2,2011-08-17 12:34:00,4.13,,United Kingdom
564843,22875,NUMBER TILE COTTAGE GARDEN 7,1,2011-08-30 14:09:00,1.95,15866.0,United Kingdom
562214,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,2011-08-03 13:39:00,0.65,17731.0,United Kingdom
564366,22294,HEART FILIGREE DOVE  SMALL,24,2011-08-25 08:58:00,1.25,13236.0,United Kingdom
561334,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-07-26 14:27:00,1.25,15440.0,United Kingdom
563031,23198,PANTRY MAGNETIC  SHOPPING LIST,1,2011-08-11 14:38:00,1.45,13263.0,United Kingdom
565292,22112,CHOCOLATE HOT WATER BOTTLE,12,2011-09-02 11:54:00,4.95,16102.0,United Kingdom
562551,90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,1,2011-08-05 16:19:00,8.5,17231.0,United Kingdom
561000,22383,LUNCH BAG SUKI DESIGN ,2,2011-07-22 14:16:00,1.65,,United Kingdom
561926,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-08-01 12:48:00,2.1,12749.0,United Kingdom
563638,23168,CLASSIC CAFE SUGAR DISPENSER,72,2011-08-18 10:36:00,1.04,15311.0,United Kingdom
564957,23298,SPOTTY BUNTING,6,2011-08-31 13:55:00,4.95,15260.0,United Kingdom
565234,22602,RETROSPOT WOODEN HEART DECORATION,5,2011-09-02 09:38:00,1.63,,United Kingdom
564817,22703,PINK CAT BOWL,1,2011-08-30 12:02:00,1.63,,United Kingdom
562368,22460,EMBOSSED GLASS TEALIGHT HOLDER,24,2011-08-04 14:06:00,1.25,16570.0,United Kingdom
561046,22383,LUNCH BAG SUKI DESIGN ,40,2011-07-24 12:33:00,1.65,16218.0,United Kingdom
560926,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,2011-07-22 09:20:00,8.29,,United Kingdom
563565,21390,FILIGRIS HEART WITH BUTTERFLY,4,2011-08-17 14:22:00,1.25,17338.0,United Kingdom
561192,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-07-25 13:45:00,1.65,16033.0,United Kingdom
564835,22983,CARD BILLBOARD FONT,1,2011-08-30 12:31:00,0.83,,United Kingdom
561079,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-07-24 16:12:00,7.95,13956.0,United Kingdom
563733,22180,RETROSPOT LAMP,2,2011-08-18 17:57:00,9.95,18225.0,United Kingdom
564758,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-08-30 10:39:00,4.13,,United Kingdom
564818,22712,CARD DOLLY GIRL ,1,2011-08-30 12:10:00,0.83,,United Kingdom
564902,20749,ASSORTED COLOUR MINI CASES,4,2011-08-31 11:50:00,7.95,18198.0,United Kingdom
565150,22650,CERAMIC PIRATE CHEST MONEY BANK,12,2011-09-01 14:26:00,1.25,14298.0,United Kingdom
565289,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-09-02 11:43:00,2.95,14911.0,EIRE
564224,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-08-24 09:56:00,0.39,15249.0,United Kingdom
561894,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1,2011-07-31 15:00:00,0.83,14456.0,United Kingdom
561645,22697,GREEN REGENCY TEACUP AND SAUCER,48,2011-07-28 15:16:00,2.55,14911.0,EIRE
561600,21900,"KEY FOB , SHED",3,2011-07-28 11:29:00,0.65,15861.0,United Kingdom
561512,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-07-27 15:09:00,4.95,14534.0,United Kingdom
564038,22727,ALARM CLOCK BAKELIKE RED ,4,2011-08-22 12:32:00,3.75,16555.0,United Kingdom
562100,48129,DOORMAT TOPIARY,2,2011-08-02 14:00:00,7.95,13437.0,United Kingdom
561528,23171,REGENCY TEA PLATE GREEN ,12,2011-07-28 08:55:00,1.65,13098.0,United Kingdom
563435,22219,LOVEBIRD HANGING DECORATION WHITE ,48,2011-08-16 12:29:00,0.85,16131.0,United Kingdom
564342,21172,PARTY METAL SIGN ,3,2011-08-24 14:53:00,1.45,16340.0,United Kingdom
564556,22842,BISCUIT TIN VINTAGE RED,1,2011-08-25 19:48:00,6.75,12748.0,United Kingdom
561114,21915,RED  HARMONICA IN BOX ,12,2011-07-25 12:12:00,1.25,14775.0,United Kingdom
561034,22616,PACK OF 12 LONDON TISSUES ,1,2011-07-24 11:45:00,0.29,15506.0,United Kingdom
561714,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-07-29 11:56:00,3.95,18081.0,United Kingdom
564342,22099,CARAVAN SQUARE TISSUE BOX,2,2011-08-24 14:53:00,0.39,16340.0,United Kingdom
562104,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-08-02 14:31:00,4.96,,United Kingdom
562965,22383,LUNCH BAG SUKI DESIGN ,30,2011-08-11 10:45:00,1.65,18226.0,United Kingdom
562371,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-08-04 14:30:00,8.5,13709.0,United Kingdom
564837,22963,JAM JAR WITH GREEN LID,2,2011-08-30 12:40:00,1.63,,United Kingdom
561217,22627,MINT KITCHEN SCALES,1,2011-07-25 17:09:00,16.63,,United Kingdom
560930,21391,FRENCH LAVENDER SCENT HEART,12,2011-07-22 10:23:00,0.75,15829.0,United Kingdom
561507,POST,POSTAGE,7,2011-07-27 14:21:00,15.0,12397.0,Belgium
563565,20846,ZINC HEART LATTICE T-LIGHT HOLDER,4,2011-08-17 14:22:00,1.25,17338.0,United Kingdom
562784,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-09 13:22:00,12.75,16791.0,United Kingdom
561502,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-27 14:14:00,2.95,14305.0,United Kingdom
563764,22196,SMALL HEART MEASURING SPOONS,1,2011-08-19 11:15:00,0.85,14606.0,United Kingdom
562106,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2011-08-02 15:19:00,1.25,14076.0,United Kingdom
564757,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2,2011-08-30 10:36:00,1.63,,United Kingdom
564496,84508A,CAMOUFLAGE DESIGN TEDDY,6,2011-08-25 14:21:00,2.55,13050.0,United Kingdom
560926,22233,JIGSAW RABBIT AND BIRDHOUSE,3,2011-07-22 09:20:00,1.25,,United Kingdom
561648,20839,FRENCH PAISLEY CUSHION COVER ,6,2011-07-28 15:21:00,0.85,15746.0,United Kingdom
561894,22426,ENAMEL WASH BOWL CREAM,1,2011-07-31 15:00:00,3.75,14456.0,United Kingdom
562581,23237,SET OF 4 KNICK KNACK TINS LEAF,2,2011-08-07 13:43:00,4.15,15860.0,United Kingdom
563031,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-08-11 14:38:00,1.65,13263.0,United Kingdom
563935,20677,PINK POLKADOT BOWL,2,2011-08-21 16:24:00,1.25,15547.0,United Kingdom
562128,72741,GRAND CHOCOLATECANDLE,9,2011-08-03 09:07:00,1.45,16150.0,United Kingdom
563745,23333,IVORY WICKER HEART MEDIUM,12,2011-08-19 09:38:00,1.25,15159.0,United Kingdom
563012,23332,IVORY WICKER HEART LARGE,3,2011-08-11 12:00:00,1.65,17284.0,United Kingdom
561894,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,1,2011-07-31 15:00:00,0.42,14456.0,United Kingdom
561513,22419,LIPSTICK PEN RED,1,2011-07-27 15:12:00,0.83,,United Kingdom
564962,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-08-31 14:35:00,2.1,17777.0,United Kingdom
564743,21154,RED RETROSPOT OVEN GLOVE ,3,2011-08-28 15:17:00,1.25,14606.0,United Kingdom
563429,20725,LUNCH BAG RED RETROSPOT,10,2011-08-16 11:48:00,1.65,13999.0,United Kingdom
561900,84992,72 SWEETHEART FAIRY CAKE CASES,6,2011-07-31 15:31:00,0.55,16655.0,United Kingdom
564372,16048,TEATIME ROUND PENCIL SHARPENER ,24,2011-08-25 09:55:00,0.12,12714.0,France
562024,23285,PINK VINTAGE SPOT BEAKER,1,2011-08-01 16:07:00,1.63,,United Kingdom
563366,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-08-16 08:52:00,2.95,15373.0,United Kingdom
562882,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-08-10 11:23:00,2.95,12384.0,Switzerland
564042,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-08-22 12:52:00,3.75,15443.0,United Kingdom
562949,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-08-11 09:47:00,1.25,14346.0,United Kingdom
561651,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2011-07-28 15:36:00,1.25,,United Kingdom
564821,22561,WOODEN SCHOOL COLOURING SET,3,2011-08-30 12:16:00,1.65,14078.0,United Kingdom
562258,10135,COLOURING PENCILS BROWN TUBE,1,2011-08-03 15:28:00,1.25,16348.0,United Kingdom
562347,22667,RECIPE BOX RETROSPOT ,1,2011-08-04 12:22:00,2.95,13263.0,United Kingdom
564315,22768,FAMILY PHOTO FRAME CORNICE,1,2011-08-24 13:07:00,9.95,14730.0,United Kingdom
563538,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-08-17 11:48:00,2.25,17841.0,United Kingdom
561128,23070,EDWARDIAN HEART PHOTO FRAME,8,2011-07-25 12:59:00,4.15,16249.0,United Kingdom
560942,23205,CHARLOTTE BAG VINTAGE ALPHABET ,6,2011-07-22 11:31:00,0.85,15005.0,United Kingdom
564379,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-08-25 10:32:00,1.65,16779.0,United Kingdom
562963,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-08-11 10:29:00,0.83,13203.0,United Kingdom
563234,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-08-15 08:26:00,1.25,13621.0,United Kingdom
561685,20726,LUNCH BAG WOODLAND,10,2011-07-28 19:46:00,1.65,14315.0,United Kingdom
561502,35970,ZINC FOLKART SLEIGH BELLS,12,2011-07-27 14:14:00,1.69,14305.0,United Kingdom
565118,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-09-01 11:33:00,0.85,15039.0,United Kingdom
564551,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-25 17:21:00,2.95,17730.0,United Kingdom
562420,22420,LIPSTICK PEN BABY PINK,50,2011-08-04 16:38:00,0.83,,United Kingdom
564049,22093,MOTORING TISSUE BOX,1,2011-08-22 13:30:00,0.39,17585.0,United Kingdom
561217,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-07-25 17:09:00,4.13,,United Kingdom
561395,23298,SPOTTY BUNTING,12,2011-07-27 10:29:00,4.95,13999.0,United Kingdom
562101,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2011-08-02 14:04:00,1.25,13850.0,United Kingdom
561073,23295,SET OF 12 MINI LOAF BAKING CASES,24,2011-07-24 15:46:00,0.83,13408.0,United Kingdom
562037,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2011-08-02 09:34:00,4.25,13023.0,United Kingdom
563745,23332,IVORY WICKER HEART LARGE,12,2011-08-19 09:38:00,1.65,15159.0,United Kingdom
C562618,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-2,2011-08-08 12:32:00,2.95,13186.0,United Kingdom
564353,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-08-24 15:08:00,0.29,15764.0,United Kingdom
564820,22156,HEART DECORATION WITH PEARLS ,6,2011-08-30 12:16:00,1.63,,United Kingdom
561704,22537,MAGIC DRAWING SLATE DINOSAUR,1,2011-07-29 11:07:00,0.42,14606.0,United Kingdom
563540,23287,RED VINTAGE SPOT BEAKER,8,2011-08-17 12:04:00,0.85,12473.0,Germany
563076,84406B,CREAM CUPID HEARTS COAT HANGER,128,2011-08-11 16:12:00,3.75,14646.0,Netherlands
565234,22961,JAM MAKING SET PRINTED,2,2011-09-02 09:38:00,3.29,,United Kingdom
561600,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,2011-07-28 11:29:00,4.95,15861.0,United Kingdom
561806,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2011-07-29 14:55:00,2.1,12839.0,United Kingdom
563257,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-08-15 12:07:00,1.25,13799.0,United Kingdom
563360,22904,CALENDAR PAPER CUT DESIGN,4,2011-08-15 15:06:00,2.95,15023.0,United Kingdom
562933,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-08-10 16:51:00,3.29,,United Kingdom
564972,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-08-31 15:30:00,2.49,12621.0,Germany
564974,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,2011-08-31 15:32:00,8.29,,United Kingdom
563557,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-08-17 13:33:00,2.95,15786.0,United Kingdom
565126,10133,COLOURING PENCILS BROWN TUBE,140,2011-09-01 12:17:00,0.42,17653.0,United Kingdom
561900,21213,PACK OF 72 SKULL CAKE CASES,3,2011-07-31 15:31:00,0.55,16655.0,United Kingdom
562789,23238,SET OF 4 KNICK KNACK TINS LONDON ,48,2011-08-09 13:50:00,3.75,14646.0,Netherlands
563585,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-08-17 17:01:00,4.95,17070.0,United Kingdom
561366,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-07-26 15:45:00,2.95,15152.0,United Kingdom
560938,20725,LUNCH BAG RED RETROSPOT,14,2011-07-22 11:16:00,4.96,,United Kingdom
563928,82552,WASHROOM METAL SIGN,1,2011-08-21 15:17:00,1.45,17059.0,United Kingdom
561398,22993,SET OF 4 PANTRY JELLY MOULDS,72,2011-07-27 10:52:00,1.06,16767.0,United Kingdom
565303,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,2,2011-09-02 12:17:00,0.42,,Unspecified
C562952,23239,SET OF 4 KNICK KNACK TINS POPPIES,-3,2011-08-11 10:10:00,4.15,12749.0,United Kingdom
563543,21931,JUMBO STORAGE BAG SUKI,10,2011-08-17 12:06:00,2.08,15039.0,United Kingdom
565152,22940,FELTCRAFT CHRISTMAS FAIRY,2,2011-09-01 14:42:00,4.25,17799.0,United Kingdom
563237,23321,SMALL WHITE HEART OF WICKER,12,2011-08-15 09:57:00,1.65,14321.0,United Kingdom
561863,10133,COLOURING PENCILS BROWN TUBE,20,2011-07-31 10:40:00,0.42,17695.0,United Kingdom
565388,22383,LUNCH BAG SUKI DESIGN ,2,2011-09-02 15:56:00,1.65,14415.0,United Kingdom
563854,84991,60 TEATIME FAIRY CAKE CASES,24,2011-08-19 15:24:00,0.55,12364.0,Belgium
563210,23313,VINTAGE CHRISTMAS BUNTING,2,2011-08-14 12:27:00,4.95,16466.0,United Kingdom
562024,23005,TRAVEL CARD WALLET I LOVE LONDON,2,2011-08-01 16:07:00,0.83,,United Kingdom
563353,22689,DOORMAT MERRY CHRISTMAS RED ,2,2011-08-15 14:32:00,7.95,15480.0,Malta
562567,20723,STRAWBERRY CHARLOTTE BAG,10,2011-08-07 11:40:00,0.85,12877.0,United Kingdom
565386,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-09-02 15:48:00,2.08,17997.0,United Kingdom
562880,47591D,PINK FAIRY CAKE CHILDRENS APRON,60,2011-08-10 10:53:00,1.65,15838.0,United Kingdom
563195,22983,CARD BILLBOARD FONT,1,2011-08-12 16:36:00,0.83,,United Kingdom
564740,22383,LUNCH BAG SUKI DESIGN ,1,2011-08-28 14:39:00,1.65,14044.0,United Kingdom
561280,21688,SILVER PLATE CANDLE BOWL SMALL,6,2011-07-26 12:24:00,2.95,18211.0,United Kingdom
564139,22551,PLASTERS IN TIN SPACEBOY,2,2011-08-23 11:41:00,1.65,16904.0,United Kingdom
563430,21417,COCKLE SHELL DISH,6,2011-08-16 11:50:00,2.1,14918.0,United Kingdom
561398,23201,JUMBO BAG ALPHABET,10,2011-07-27 10:52:00,2.08,16767.0,United Kingdom
562551,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-08-05 16:19:00,0.42,17231.0,United Kingdom
564050,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-22 13:32:00,1.65,17160.0,United Kingdom
561645,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,120,2011-07-28 15:16:00,2.55,14911.0,EIRE
562377,85066,CREAM SWEETHEART MINI CHEST,1,2011-08-04 15:04:00,12.75,14535.0,United Kingdom
563477,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-08-16 15:39:00,1.45,17097.0,Spain
562032,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-02 08:48:00,1.65,12347.0,Iceland
562715,22357,KINGS CHOICE BISCUIT TIN,1,2011-08-08 15:34:00,4.13,,United Kingdom
562218,22191,IVORY DINER WALL CLOCK,2,2011-08-03 14:07:00,8.5,13851.0,United Kingdom
562784,21770,OPEN CLOSED METAL SIGN,2,2011-08-09 13:22:00,4.95,16791.0,United Kingdom
564336,22274,FELTCRAFT DOLL EMILY,1,2011-08-24 14:28:00,2.95,12748.0,United Kingdom
564838,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,2011-08-30 12:43:00,2.46,,United Kingdom
565249,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-09-02 10:38:00,4.95,18027.0,United Kingdom
564199,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-08-23 17:31:00,1.69,13263.0,United Kingdom
562804,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-08-09 14:48:00,2.08,13355.0,United Kingdom
561820,51014A,"FEATHER PEN,HOT PINK",13,2011-07-29 16:00:00,0.83,,United Kingdom
563911,79066K,RETRO MOD TRAY,20,2011-08-21 12:39:00,0.85,16265.0,United Kingdom
562031,48185,DOORMAT FAIRY CAKE,1,2011-08-01 17:37:00,7.95,16984.0,United Kingdom
562980,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-08-11 11:44:00,3.75,17686.0,United Kingdom
561651,15056N,EDWARDIAN PARASOL NATURAL,3,2011-07-28 15:36:00,12.46,,United Kingdom
565150,23227,FILIGREE HEART BUTTERFLY WHITE ,24,2011-09-01 14:26:00,1.04,14298.0,United Kingdom
562420,22534,MAGIC DRAWING SLATE SPACEBOY ,3,2011-08-04 16:38:00,0.83,,United Kingdom
564974,22616,PACK OF 12 LONDON TISSUES ,1,2011-08-31 15:32:00,0.83,,United Kingdom
564062,21627,ELEPHANT CARNIVAL POUFFE,6,2011-08-22 14:41:00,14.95,17706.0,United Kingdom
561627,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-07-28 14:08:00,5.95,12453.0,Austria
562143,20972,PINK CREAM FELT CRAFT TRINKET BOX ,36,2011-08-03 10:41:00,1.25,16422.0,United Kingdom
564346,23130,MISTLETOE HEART WREATH GREEN,6,2011-08-24 14:54:00,4.15,15727.0,United Kingdom
563238,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-08-15 09:59:00,1.25,15093.0,United Kingdom
562114,21669,BLUE STRIPE CERAMIC DRAWER KNOB,4,2011-08-02 16:14:00,3.29,,United Kingdom
562558,23316,RED REFECTORY CLOCK ,1,2011-08-05 16:43:00,9.95,13451.0,United Kingdom
565233,22609,PENS ASSORTED SPACEBALL,1,2011-09-02 09:34:00,1.63,,United Kingdom
564758,20685,DOORMAT RED RETROSPOT,1,2011-08-30 10:39:00,15.79,,United Kingdom
561217,22435,SET OF 9 HEART SHAPED BALLOONS,1,2011-07-25 17:09:00,2.46,,United Kingdom
562417,21519,GIN & TONIC DIET GREETING CARD ,2,2011-08-04 16:32:00,0.83,,United Kingdom
560999,22620,4 TRADITIONAL SPINNING TOPS,3,2011-07-22 14:13:00,1.45,,United Kingdom
561879,79321,CHILLI LIGHTS,8,2011-07-31 12:43:00,5.75,13722.0,United Kingdom
561933,22670,FRENCH WC SIGN BLUE METAL,12,2011-08-01 12:56:00,1.25,12949.0,United Kingdom
563909,85204,HANGING WOOD AND FELT FLOWER,5,2011-08-21 12:36:00,0.12,15701.0,United Kingdom
565117,22662,LUNCH BAG DOLLY GIRL DESIGN,12,2011-09-01 11:33:00,1.65,13089.0,United Kingdom
563178,23035,DRAWER KNOB CERAMIC IVORY,6,2011-08-12 14:12:00,1.45,16011.0,United Kingdom
561515,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-07-27 15:16:00,1.63,,United Kingdom
564061,22384,LUNCH BAG PINK POLKADOT,4,2011-08-22 14:38:00,1.65,14505.0,United Kingdom
560996,21156,RETROSPOT CHILDRENS APRON,2,2011-07-22 13:53:00,1.95,17625.0,United Kingdom
562934,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1,2011-08-10 16:56:00,2.46,,United Kingdom
562024,84596G,SMALL CHOCOLATES PINK BOWL,1,2011-08-01 16:07:00,0.83,,United Kingdom
564184,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-08-23 15:11:00,0.83,,EIRE
562218,84836,ZINC METAL HEART DECORATION,12,2011-08-03 14:07:00,1.25,13851.0,United Kingdom
563137,22192,BLUE DINER WALL CLOCK,1,2011-08-12 11:22:00,8.5,14534.0,United Kingdom
562730,23233,WRAP POPPIES  DESIGN,200,2011-08-09 10:16:00,0.34,17554.0,United Kingdom
561295,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,2011-07-26 12:28:00,1.25,15311.0,United Kingdom
561773,51014L,"FEATHER PEN,LIGHT PINK",12,2011-07-29 12:41:00,0.39,17841.0,United Kingdom
565396,22543,MINI JIGSAW BAKE A CAKE ,1,2011-09-02 16:39:00,0.83,,United Kingdom
562843,40016,CHINESE DRAGON PAPER LANTERNS,1,2011-08-09 17:37:00,8.29,,United Kingdom
563613,21246,RED RETROSPOT BIG BOWL,24,2011-08-18 08:49:00,4.25,12688.0,Israel
565226,20765,CHRYSANTHEMUM SKETCHBOOK ,4,2011-09-02 08:50:00,3.75,16992.0,United Kingdom
561006,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-07-22 15:02:00,4.15,16161.0,United Kingdom
563094,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,2011-08-11 17:35:00,3.75,14525.0,United Kingdom
562807,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-08-09 14:57:00,14.95,16053.0,United Kingdom
561209,22609,PENS ASSORTED SPACEBALL,3,2011-07-25 16:57:00,0.42,,United Kingdom
561968,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-08-01 13:29:00,8.25,16332.0,United Kingdom
561222,21786,POLKADOT RAIN HAT ,24,2011-07-26 09:27:00,0.42,13588.0,United Kingdom
561870,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,2011-07-31 11:45:00,0.19,14911.0,EIRE
565231,35961,FOLKART ZINC HEART CHRISTMAS DEC,35,2011-09-02 09:26:00,1.63,,United Kingdom
561515,23346,SPACEBOY BEAKER,1,2011-07-27 15:16:00,2.46,,United Kingdom
565329,22273,FELTCRAFT DOLL MOLLY,1,2011-09-02 13:54:00,2.95,14606.0,United Kingdom
562528,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-08-05 13:52:00,0.85,12610.0,Italy
564300,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,2011-08-24 11:31:00,0.39,16723.0,United Kingdom
562114,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-08-02 16:14:00,7.46,,United Kingdom
563855,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-19 15:29:00,1.65,14709.0,United Kingdom
564757,23089,GLASS BON BON JAR,1,2011-08-30 10:36:00,3.29,,United Kingdom
565056,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-08-31 17:12:00,7.95,16278.0,United Kingdom
562017,22795,SWEETHEART RECIPE BOOK STAND,12,2011-08-01 14:16:00,5.95,14937.0,Channel Islands
561058,20665,RED RETROSPOT PURSE ,6,2011-07-24 13:26:00,2.95,17724.0,United Kingdom
561192,21874,GIN AND TONIC MUG,6,2011-07-25 13:45:00,1.25,16033.0,United Kingdom
564857,21790,VINTAGE SNAP CARDS,1,2011-08-31 09:23:00,1.63,,United Kingdom
562593,23201,JUMBO BAG ALPHABET,2,2011-08-07 15:43:00,2.08,16549.0,United Kingdom
562203,23299,FOOD COVER WITH BEADS SET 2 ,12,2011-08-03 12:50:00,3.75,16102.0,United Kingdom
564724,22562,MONSTERS STENCIL CRAFT,3,2011-08-28 12:16:00,1.25,15555.0,United Kingdom
563137,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-08-12 11:22:00,2.1,14534.0,United Kingdom
561042,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-07-24 12:18:00,1.65,16305.0,United Kingdom
564841,21244,BLUE POLKADOT PLATE ,2,2011-08-30 13:42:00,3.29,,United Kingdom
561518,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-07-27 15:20:00,1.45,15261.0,United Kingdom
562087,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-08-02 12:31:00,4.25,14606.0,United Kingdom
564342,23156,SET OF 5 MINI GROCERY MAGNETS,3,2011-08-24 14:53:00,2.08,16340.0,United Kingdom
561474,22384,LUNCH BAG PINK POLKADOT,100,2011-07-27 13:18:00,1.45,14680.0,United Kingdom
564536,22191,IVORY DINER WALL CLOCK,1,2011-08-25 15:12:00,8.5,13159.0,United Kingdom
561894,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-07-31 15:00:00,3.75,14456.0,United Kingdom
563703,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,6,2011-08-18 14:02:00,0.42,13273.0,United Kingdom
563549,22920,HERB MARKER BASIL,1,2011-08-17 12:34:00,1.63,,United Kingdom
561885,85130C,BEADED CRYSTAL HEART BLUE  LARGE,1,2011-07-31 13:13:00,0.79,15532.0,United Kingdom
560926,22621,TRADITIONAL KNITTING NANCY,2,2011-07-22 09:20:00,3.29,,United Kingdom
561969,22682,FRENCH BLUE METAL DOOR SIGN 7,3,2011-08-01 13:31:00,1.25,17757.0,United Kingdom
563662,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-08-18 11:40:00,0.42,12729.0,France
563565,21843,RED RETROSPOT CAKE STAND,3,2011-08-17 14:22:00,10.95,17338.0,United Kingdom
563384,23322,LARGE WHITE HEART OF WICKER,5,2011-08-16 10:52:00,2.95,17315.0,United Kingdom
568135,22446,PIN CUSHION BABUSHKA PINK,1,2011-09-23 17:04:00,2.46,,United Kingdom
566221,85087,CANDY SPOT CUSHION COVER,1,2011-09-09 16:13:00,3.29,,United Kingdom
565415,23546,WRAP PAISLEY PARK ,25,2011-09-04 12:00:00,0.42,14067.0,United Kingdom
